client_id,content_age_days,impressions_90d,clicks_90d,ctr_decimal,avg_position_clean,refresh_score,archetype,reason_code,recommended_action,priority,requires_human_signoff
client_349c41201b,144,628,1,0.0016,5.8,0.7566031476047974,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_349c41201b,144,883,0,0.0,6.7,0.7565942314618472,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,299,2444,1,0.0004,28.3,0.7565565581588956,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,98,997,1,0.001,8.9,0.7565557146809787,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_4e07408562,280,3484,7,0.002,16.5,0.7565480694075929,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,139,4355,2,0.0005,9.2,0.7565439322312829,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,229,631,0,0.0,14.6,0.7565377324451436,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,106,1490,1,0.0007000000000000001,14.4,0.7565208481426319,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,144,3207,2,0.0006,27.1,0.7564609250010448,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,310,679,0,0.0,16.6,0.7564564130778249,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,95,2139,2,0.0009,10.1,0.7564521368727942,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_4e07408562,280,909,1,0.0011,33.4,0.7564489273890013,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f369cb89fc,181,1040,2,0.0019,6.3,0.7564250668048059,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_b4944c6ff0,95,1470,3,0.002,5.3,0.756408750848242,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,211,7051,2,0.0003,26.2,0.7563906338640533,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,312,1150,1,0.0009,20.2,0.7563727850856403,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,223,3500,1,0.0003,29.4,0.7563440393545844,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,333,696,1,0.0014000000000000002,4.6,0.7563055198102663,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,307,8233,1,0.0001,28.6,0.7562911097547026,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,165,830,0,0.0,41.6,0.7562464561797704,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_a88a7902cb,125,1867,4,0.0021,13.7,0.7562441230291413,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,229,706,0,0.0,14.6,0.7562149406885905,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,216,1003,0,0.0,9.3,0.7561936165131988,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,299,28266,5,0.0002,47.5,0.7561643366363684,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,92,1103,3,0.0027,16.9,0.756145253922986,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,165,12834,6,0.0005,6.8,0.7560889230125118,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,333,1019,1,0.001,47.4,0.7560687547180599,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_434c9b5ae5,105,1534,0,0.0,15.8,0.7560363226699642,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,98,1724,1,0.0006,40.2,0.7559918554624658,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,229,2736,1,0.0004,42.3,0.7559917839296424,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_624b60c58c,90,728,0,0.0,9.6,0.7559695607995991,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_434c9b5ae5,113,927,0,0.0,8.4,0.7558910679122594,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_4e07408562,280,784,0,0.0,33.0,0.7558641658237998,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_8527a891e2,275,825,0,0.0,11.6,0.7558543606613277,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,307,1213,1,0.0008,7.3,0.7558542935112988,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,211,3140,1,0.0003,27.3,0.7558133126913646,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,165,3290,16,0.0049,6.8,0.7558078775143187,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,229,7508,2,0.0003,21.9,0.7558056465085318,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,300,10392,1,0.0001,24.8,0.7558018320939439,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,224,11832,26,0.0022,15.1,0.7557964971689226,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_349c41201b,126,1592,1,0.0006,26.8,0.755784227755714,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_a88a7902cb,125,606,1,0.0017000000000000001,21.5,0.7557416334247583,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f74efabef1,140,868,0,0.0,13.7,0.7557249288940255,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,90,716,2,0.0028000000000000004,21.1,0.7557005667687058,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,224,5538,33,0.006,6.4,0.755695040208626,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_a88a7902cb,180,839,0,0.0,25.7,0.7556905853858704,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_8722616204,140,836,11,0.0132,12.8,0.7556897091699142,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,300,1760,0,0.0,34.9,0.7556833101790582,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,95,1608,6,0.0037,10.9,0.755657464163925,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f74efabef1,97,2503,0,0.0,10.2,0.7556545031181104,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_4ec9599fc2,96,866,0,0.0,6.1,0.7556463344565917,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_4e07408562,300,636,1,0.0016,33.9,0.7555398126314846,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f74efabef1,97,2808,1,0.0004,13.2,0.755530309541359,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,286,5338,4,0.0007000000000000001,27.6,0.7554997578284055,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,111,1164,0,0.0,20.1,0.7554643984527566,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,211,3243,1,0.0003,23.1,0.7553889515916389,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,333,576,0,0.0,31.7,0.7553888938490942,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,333,693,0,0.0,21.4,0.7553780678541969,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,333,1288,3,0.0023,5.1,0.7553604689104548,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_349c41201b,124,1681,1,0.0006,35.0,0.7553149290175422,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,131,2717,6,0.0022,24.2,0.7553133426241974,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,287,6095,2,0.0003,21.9,0.7553133411368884,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,111,702,0,0.0,21.4,0.7553127225405928,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,299,3442,1,0.0003,17.7,0.7553090101197276,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_a88a7902cb,154,859,1,0.0012,39.6,0.7552443537092117,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_bbb965ab0c,133,17790,1,0.0001,8.8,0.7552219697281743,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,126,5356,8,0.0015,2.2,0.7552154780842311,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,92,694,4,0.0058,17.9,0.7551626160916608,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f369cb89fc,179,697,4,0.005699999999999999,14.3,0.7551536919681213,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,284,741,0,0.0,31.9,0.7551180567021796,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,144,4935,1,0.0002,10.7,0.7550624639816093,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_349c41201b,124,646,1,0.0015,21.6,0.755060263446499,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,286,1053,1,0.0009,18.3,0.755058811286269,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,263,699,0,0.0,22.5,0.7550568945949676,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,104,525,1,0.0019,14.4,0.755014420620732,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,310,602,2,0.0033,22.3,0.755009903641328,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,216,1073,0,0.0,25.4,0.7550041321157306,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,310,785,0,0.0,33.2,0.7549831168033575,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_349c41201b,144,4292,1,0.0002,45.2,0.7549816726201672,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,148,695,1,0.0014000000000000002,36.3,0.7549694393756147,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_4e07408562,277,705,0,0.0,14.4,0.7549637262556977,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,284,884,3,0.0034000000000000002,3.5,0.754843531054173,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,165,616,0,0.0,52.0,0.7547911773646427,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,310,668,2,0.003,9.7,0.7546969652411132,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f74efabef1,104,2893,5,0.0017000000000000001,7.4,0.7546710103681664,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,236,4021,0,0.0,23.4,0.7546357362483915,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,118,623,1,0.0016,3.5,0.7545804098466142,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,110,870,16,0.0184,9.0,0.7545214447366385,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_9400f1b21c,557,1026,2,0.0019,9.0,0.7545024580561446,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_4e07408562,230,2428,20,0.008199999999999999,4.6,0.7544588443807763,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,236,11598,3,0.0003,30.9,0.7544460653953915,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,312,525,0,0.0,10.8,0.7544432897397119,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_d029fa3a95,144,915,0,0.0,7.9,0.754227853839992,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_434c9b5ae5,113,2901,1,0.0003,6.3,0.7542229211792388,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_349c41201b,140,629,0,0.0,15.9,0.7541564462268309,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f74efabef1,97,3094,2,0.0006,5.8,0.7541238615971914,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,95,649,0,0.0,9.3,0.7540967445551388,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_349c41201b,140,3906,0,0.0,35.8,0.7540911199715242,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,300,1638,0,0.0,17.0,0.7540684781665238,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,95,690,0,0.0,13.5,0.7540662431969758,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f74efabef1,92,686,0,0.0,7.3,0.7540657347244568,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,310,2763,5,0.0018,6.4,0.7540155581964402,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_349c41201b,124,1541,1,0.0006,26.3,0.7540141163570155,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,174,1826,4,0.0022,26.4,0.7539915754857438,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,139,1276,1,0.0008,8.8,0.7539837161512186,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,98,1206,0,0.0,12.5,0.7539415650886486,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,95,726,0,0.0,35.2,0.7539366886968627,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,118,6288,1,0.0002,3.6,0.7539342300273322,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_624b60c58c,274,6154,14,0.0023,7.4,0.7539018967715925,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,141,2458,5,0.002,7.4,0.7538900538893882,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,126,6013,4,0.0007000000000000001,3.2,0.7538590384941708,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_d029fa3a95,151,524,1,0.0019,7.3,0.7538556621653331,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,98,27294,3,0.0001,34.5,0.7538477880255364,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,98,1728,1,0.0006,12.7,0.7537783612622151,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,165,1156,0,0.0,50.9,0.7537663117455746,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f369cb89fc,131,831,4,0.0048,5.4,0.753755809412129,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,148,3451,2,0.0006,11.9,0.7537329778739296,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,223,726,0,0.0,11.9,0.7537084649243825,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,139,2459,4,0.0016,3.4,0.7537062074656711,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,174,1207,3,0.0025,22.5,0.7537052902261471,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,287,8695,4,0.0005,17.4,0.7536865138081077,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,168,662,0,0.0,16.1,0.7536805706442528,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,300,679,0,0.0,6.5,0.7536752929681992,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f369cb89fc,147,888,0,0.0,41.3,0.7536390545620298,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,300,4649,1,0.0002,40.6,0.7536263962571108,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,307,13006,5,0.0004,37.4,0.7536144411937038,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,139,1355,2,0.0015,16.1,0.7535870960992921,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,151,1590,0,0.0,35.5,0.7535788730665567,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,96,854,5,0.0059,4.0,0.7535205249503686,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,223,4877,1,0.0002,23.1,0.7534282781789886,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,151,1430,1,0.0007000000000000001,24.7,0.7533235854959891,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_d029fa3a95,182,1358,0,0.0,6.7,0.7532740939040637,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,299,4938,2,0.0004,27.6,0.7532477489581584,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f74efabef1,140,767,0,0.0,3.0,0.7532093898662184,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,104,3416,1,0.0003,26.2,0.7531984388886162,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f74efabef1,104,863,4,0.0046,5.8,0.7531894941434472,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,139,3263,8,0.0025,6.4,0.7531713278473978,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_349c41201b,148,16055,5,0.0003,28.5,0.7531418311364118,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,229,4985,1,0.0002,27.8,0.7531172788088731,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f74efabef1,97,1780,0,0.0,18.4,0.7530850966607947,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,144,1641,2,0.0012,3.4,0.7530838519613852,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_d029fa3a95,144,717,1,0.0014000000000000002,4.2,0.7530803098624588,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,90,3197,6,0.0019,22.2,0.7530103227528758,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,216,700,0,0.0,22.5,0.7529991177899911,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_349c41201b,140,7318,2,0.0003,16.6,0.7529786736140792,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,117,744,3,0.004,3.8,0.7529745311860124,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,168,811,0,0.0,15.7,0.7529527589568278,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,139,1185,1,0.0008,4.9,0.7529521548175601,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_4e07408562,300,3894,24,0.0062,26.8,0.7529506621853324,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,119,8811,19,0.0022,2.5,0.752913100395673,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,117,907,1,0.0011,8.4,0.7528555579974475,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,287,14717,3,0.0002,27.3,0.7528132398129361,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_a88a7902cb,112,1027,0,0.0,13.1,0.7528054549519473,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,174,1823,4,0.0022,11.6,0.7527847398570862,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,299,7655,2,0.0003,20.3,0.7527766250305443,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,299,3766,2,0.0005,33.0,0.7527685816240266,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,216,1721,0,0.0,44.8,0.7527677272582441,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,223,694,0,0.0,14.2,0.7526837905268912,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_434c9b5ae5,105,1538,3,0.002,7.7,0.7526691581710943,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,153,7116,4,0.0006,29.6,0.7526613186986552,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,124,4219,7,0.0017000000000000001,18.0,0.7526443658962705,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,126,3459,4,0.0012,2.6,0.7526362124761031,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f369cb89fc,117,4576,16,0.0034999999999999996,3.3,0.7526214047808892,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,126,14830,3,0.0002,2.4,0.752566330657844,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f369cb89fc,147,21346,27,0.0013,5.5,0.7525436547960288,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f369cb89fc,95,701,0,0.0,12.8,0.7525407872908596,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,96,2404,25,0.0104,7.3,0.7524948693453288,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_f74efabef1,140,886,0,0.0,10.5,0.7524734467849845,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_7f2253d7e2,90,8420,136,0.016200000000000003,4.5,0.7524658295811298,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,211,5451,2,0.0004,33.9,0.7524252818310638,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_a88a7902cb,112,1159,0,0.0,20.0,0.7524094989437359,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_6208ef0f77,139,1889,1,0.0005,13.5,0.7523869875054714,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_19581e27de,95,2794,7,0.0025,6.1,0.7522568907677055,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_4e07408562,228,1401,1,0.0007000000000000001,18.5,0.7522504692026594,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
client_3fdba35f04,310,1976,4,0.002,22.4,0.7522219416427197,ARCH_HIGH_VAL_DECAY,RC_FULL_REFRESH,Full Content Refresh,High,True
